%hc	wc	length	Tamb	Q	Uin	Temperature (degC), Boundary Probe 1	Temperature (degC), Back Air Temperature Probe 2	Temperature (degC), Back Solid Temperature Probe 3	Temperature (degC), Front All Temperature Probe 4	Temperature (degC), Front Air Temperature Probe 5	Temperature (degC), Front Solid Temperature Probe 6	Pressure (Pa), Pressure Probe 1	Pressure (Pa), Pressure Probe 2	Pressure (Pa), Pressure Probe 3	Velocity magnitude (m/s), Speed Probe 1	Velocity magnitude (m/s), Speed Probe 2	Temperature (degC), Stack Temperature Probe 1	Temperature (degC), Stack Temperature Probe
0.0010000	7.5000E-4	0.030000	313.15	5.5000	3132.0	50.701	49.719	48.424	41.188	40.296	42.280	421.01	396.87	444.73	8.9212	9.8888	48.149	48.149
0.0010000	7.5000E-4	0.030000	253.15	5.5000	5040.0	-5.1538	-7.0613	-7.1980	-18.227	-19.557	-16.598	394.20	365.29	422.55	8.8489	10.039	-7.6110	-7.6110
0.0010000	7.5000E-4	0.030000	273.15	5.5000	5040.0	15.665	13.865	13.064	1.8223	0.45998	3.4926	405.23	378.12	431.83	8.8723	10.054	12.641	12.641
0.0010000	7.5000E-4	0.030000	293.15	5.5000	5040.0	36.481	34.781	33.342	21.868	20.474	23.577	416.18	390.62	441.27	8.8961	10.066	32.909	32.909
0.0010000	7.5000E-4	0.030000	313.15	5.5000	5040.0	57.300	55.690	53.635	41.910	40.488	43.654	426.97	402.77	450.75	8.9200	10.078	53.192	53.192
0.0010000	7.5000E-4	0.030000	253.15	7.7500	1272.0	-17.254	-17.693	-17.391	-19.660	-19.924	-19.336	590.92	535.23	645.51	12.401	13.520	-17.485	-17.485
0.0010000	7.5000E-4	0.030000	273.15	7.7500	1272.0	2.8977	2.4780	2.6523	0.35081	0.079485	0.68348	603.56	551.39	654.68	12.429	13.547	2.5565	2.5565
0.0010000	7.5000E-4	0.030000	293.15	7.7500	1272.0	23.048	22.646	22.697	20.360	20.083	20.701	617.13	568.00	665.27	12.457	13.571	22.600	22.600
0.0010000	7.5000E-4	0.030000	313.15	7.7500	1272.0	43.199	42.814	42.746	40.369	40.086	40.716	630.78	584.33	676.32	12.483	13.595	42.646	42.646
0.0010000	7.5000E-4	0.030000	253.15	7.7500	3132.0	-13.217	-14.303	-13.567	-19.164	-19.811	-18.370	600.57	544.81	655.22	12.403	13.705	-13.798	-13.798
0.0010000	7.5000E-4	0.030000	273.15	7.7500	3132.0	7.1526	6.1147	6.5376	0.86175	0.19711	1.6767	613.13	560.90	664.31	12.431	13.730	6.3014	6.3014
0.0010000	7.5000E-4	0.030000	293.15	7.7500	3132.0	27.519	26.527	26.647	20.885	20.205	21.719	626.61	577.44	674.81	12.458	13.753	26.406	26.406
0.0010000	7.5000E-4	0.030000	313.15	7.7500	3132.0	47.888	46.937	46.764	40.907	40.212	41.758	640.22	593.72	685.81	12.485	13.775	46.518	46.518
0.0010000	7.5000E-4	0.030000	253.15	7.7500	5040.0	-9.0217	-10.794	-9.6087	-18.659	-19.693	-17.392	609.43	553.60	664.16	12.405	13.900	-9.9821	-9.9821
0.0010000	7.5000E-4	0.030000	273.15	7.7500	5040.0	11.564	9.8744	10.554	1.3825	0.32087	2.6842	622.03	569.72	673.29	12.432	13.923	10.173	10.173
0.0010000	7.5000E-4	0.030000	293.15	7.7500	5040.0	32.147	30.534	30.727	21.421	20.334	22.753	635.41	586.16	683.68	12.459	13.944	30.338	30.338
0.0010000	7.5000E-4	0.030000	313.15	7.7500	5040.0	52.732	51.189	50.912	41.456	40.346	42.817	648.93	602.37	694.59	12.486	13.964	50.515	50.515
0.0010000	7.5000E-4	0.030000	253.15	10.000	1272.0	-17.784	-18.203	-17.730	-19.725	-19.942	-19.460	829.63	738.30	919.25	15.948	17.406	-17.818	-17.818
0.0010000	7.5000E-4	0.030000	273.15	10.000	1272.0	2.3317	1.9292	2.2990	0.28414	0.061409	0.55723	843.30	757.83	927.11	15.979	17.436	2.2089	2.2089
0.0010000	7.5000E-4	0.030000	293.15	10.000	1272.0	22.448	22.060	22.331	20.293	20.064	20.573	857.22	776.83	936.02	16.010	17.466	22.239	22.239
0.0010000	7.5000E-4	0.030000	313.15	10.000	1272.0	42.563	42.190	42.364	40.301	40.067	40.587	872.37	796.42	946.82	16.041	17.494	42.270	42.270
0.0010000	7.5000E-4	0.030000	253.15	10.000	3132.0	-14.537	-15.568	-14.411	-19.324	-19.856	-18.672	841.74	750.34	931.43	15.951	17.587	-14.629	-14.629
0.0010000	7.5000E-4	0.030000	273.15	10.000	3132.0	5.7464	4.7559	5.6584	0.69864	0.15150	1.3695	855.16	769.63	939.05	15.982	17.617	5.4363	5.4363
0.0010000	7.5000E-4	0.030000	293.15	10.000	3132.0	26.031	25.078	25.736	20.720	20.158	21.408	868.87	788.43	947.74	16.013	17.646	25.510	25.510
0.0010000	7.5000E-4	0.030000	313.15	10.000	3132.0	46.313	45.396	45.816	40.739	40.165	41.443	883.85	807.85	958.35	16.043	17.673	45.587	45.587
0.0010000	7.5000E-4	0.030000	253.15	10.000	5040.0	-11.179	-12.849	-10.993	-18.915	-19.767	-17.870	853.16	761.68	942.93	15.953	17.779	-11.345	-11.345
0.0010000	7.5000E-4	0.030000	273.15	10.000	5040.0	9.2729	7.6710	9.1163	1.1220	0.24485	2.1975	866.40	780.80	950.36	15.984	17.807	8.7584	8.7584
0.0010000	7.5000E-4	0.030000	293.15	10.000	5040.0	29.726	28.187	29.238	21.156	20.256	22.259	880.12	799.60	959.06	16.015	17.835	28.874	28.874
0.0010000	7.5000E-4	0.030000	313.15	10.000	5040.0	50.177	48.696	49.367	41.187	40.266	42.316	894.83	818.76	969.40	16.045	17.860	48.997	48.997
0.0010000	7.5000E-4	0.060000	253.15	1.0000	1272.0	14.347	13.971	0.051742	-18.093	-19.342	-16.563	104.90	103.72	106.08	1.6933	2.0029	-0.20462	-0.20462
0.0010000	7.5000E-4	0.060000	273.15	1.0000	1272.0	36.923	36.585	21.401	1.9826	0.71477	3.5372	110.03	108.90	111.15	1.7023	2.0028	21.131	21.131
0.0010000	7.5000E-4	0.060000	293.15	1.0000	1272.0	59.489	59.183	42.772	22.068	20.778	23.650	114.81	113.74	115.89	1.7103	2.0027	42.487	42.487
0.0010000	7.5000E-4	0.060000	313.15	1.0000	1272.0	82.043	81.762	64.156	42.163	40.847	43.775	119.32	118.29	120.35	1.7173	2.0025	63.858	63.858
0.0010000	7.5000E-4	0.060000	253.15	1.0000	3132.0	64.477	63.620	29.564	-15.065	-18.319	-11.075	118.62	117.43	119.82	1.7035	2.3492	28.937	28.937
0.0010000	7.5000E-4	0.060000	273.15	1.0000	3132.0	90.717	89.957	52.784	5.1123	1.8257	9.1419	124.96	123.83	126.10	1.7116	2.3477	52.122	52.122
0.0010000	7.5000E-4	0.060000	293.15	1.0000	3132.0	116.94	116.26	76.061	25.309	21.984	29.386	130.95	129.87	132.04	1.7189	2.3462	75.365	75.365
0.0010000	7.5000E-4	0.060000	313.15	1.0000	3132.0	143.13	142.50	99.378	45.524	42.154	49.656	136.61	135.57	137.65	1.7255	2.3446	98.648	98.648
0.0010000	7.5000E-4	0.060000	253.15	1.0000	5040.0	115.52	114.27	59.531	-11.934	-17.266	-5.3962	136.47	135.28	137.68	1.7135	2.7023	58.526	58.526
0.0010000	7.5000E-4	0.060000	273.15	1.0000	5040.0	145.46	144.35	84.683	8.3562	2.9742	14.955	143.50	142.37	144.65	1.7212	2.6991	83.622	83.622
0.0010000	7.5000E-4	0.060000	293.15	1.0000	5040.0	175.35	174.35	109.91	28.674	23.234	35.345	150.19	149.11	151.29	1.7281	2.6959	108.79	108.79
0.0010000	7.5000E-4	0.060000	313.15	1.0000	5040.0	205.15	204.25	135.18	49.021	43.513	55.774	156.53	155.48	157.58	1.7344	2.6926	134.01	134.01
0.0010000	7.5000E-4	0.060000	253.15	3.2500	1272.0	-8.9503	-9.4286	-12.856	-19.316	-19.826	-18.691	382.70	372.05	393.11	5.2856	5.9225	-12.988	-12.988
0.0010000	7.5000E-4	0.060000	273.15	3.2500	1272.0	11.820	11.374	7.4825	0.69929	0.18072	1.3351	399.34	389.32	409.14	5.3056	5.9336	7.3458	7.3458
0.0010000	7.5000E-4	0.060000	293.15	3.2500	1272.0	32.590	32.172	27.830	20.714	20.188	21.359	415.24	405.79	424.53	5.3261	5.9439	27.689	27.689
0.0010000	7.5000E-4	0.060000	313.15	3.2500	1272.0	53.357	52.964	48.185	40.728	40.195	41.381	430.12	421.15	438.95	5.3465	5.9535	48.039	48.039
0.0010000	7.5000E-4	0.060000	253.15	3.2500	3132.0	7.3202	6.1184	-2.2682	-18.306	-19.550	-16.782	397.34	386.63	407.80	5.2830	6.2834	-2.5933	-2.5933
0.0010000	7.5000E-4	0.060000	273.15	3.2500	3132.0	29.172	28.064	18.527	1.7320	0.46591	3.2843	415.37	405.30	425.22	5.3028	6.2908	18.190	18.190
0.0010000	7.5000E-4	0.060000	293.15	3.2500	3132.0	51.027	50.000	39.345	21.768	20.482	23.344	432.76	423.25	442.08	5.3232	6.2980	38.998	38.998
0.0010000	7.5000E-4	0.060000	313.15	3.2500	3132.0	72.886	71.926	60.188	41.802	40.499	43.400	449.05	440.04	457.91	5.3436	6.3047	59.829	59.829
0.0010000	7.5000E-4	0.060000	253.15	3.2500	5040.0	24.107	22.154	8.7683	-17.242	-19.251	-14.779	412.10	401.34	422.61	5.2837	6.6529	8.2458	8.2458
0.0010000	7.5000E-4	0.060000	273.15	3.2500	5040.0	47.041	45.248	30.016	2.8200	0.77600	5.3262	430.75	420.64	440.65	5.3026	6.6573	29.476	29.476
0.0010000	7.5000E-4	0.060000	293.15	3.2500	5040.0	69.982	68.328	51.294	22.878	20.803	25.421	449.00	439.45	458.36	5.3222	6.6615	50.736	50.736
0.0010000	7.5000E-4	0.060000	313.15	3.2500	5040.0	92.930	91.393	72.608	42.933	40.831	45.509	466.35	457.29	475.25	5.3421	6.6655	72.032	72.032
0.0010000	7.5000E-4	0.060000	253.15	5.5000	1272.0	-13.256	-13.727	-15.193	-19.549	-19.895	-19.125	700.88	671.78	729.21	8.8457	9.8136	-15.301	-15.301
0.0010000	7.5000E-4	0.060000	273.15	5.5000	1272.0	7.1942	6.7490	4.9837	0.46307	0.10956	0.89651	727.40	700.10	753.99	8.8693	9.8345	4.8729	4.8729
0.0010000	7.5000E-4	0.060000	293.15	5.5000	1272.0	27.643	27.221	25.166	20.474	20.114	20.916	753.48	727.74	778.56	8.8927	9.8534	25.052	25.052
0.0010000	7.5000E-4	0.060000	313.15	5.5000	1272.0	48.090	47.688	45.353	40.484	40.117	40.933	778.83	754.46	802.61	8.9163	9.8714	45.237	45.237
0.0010000	7.5000E-4	0.060000	253.15	5.5000	3132.0	-3.3462	-4.5140	-8.1326	-18.893	-19.737	-17.858	722.77	693.61	751.16	8.8465	10.177	-8.3987	-8.3987
0.0010000	7.5000E-4	0.060000	273.15	5.5000	3132.0	17.746	16.646	12.292	1.1373	0.27356	2.1964	750.10	722.75	776.75	8.8699	10.194	12.019	12.019
0.0010000	7.5000E-4	0.060000	293.15	5.5000	3132.0	38.836	37.798	32.732	21.164	20.283	22.245	776.81	751.02	801.95	8.8932	10.210	32.452	32.452
0.0010000	7.5000E-4	0.060000	313.15	5.5000	3132.0	59.924	58.940	53.185	41.189	40.293	42.289	802.83	778.41	826.65	8.9168	10.226	52.898	52.898
0.0010000	7.5000E-4	0.060000	253.15	5.5000	5040.0	6.8967	4.9968	-0.82351	-18.222	-19.567	-16.574	743.55	714.30	772.02	8.8466	10.551	-1.2523	-1.2523
0.0010000	7.5000E-4	0.060000	273.15	5.5000	5040.0	28.635	26.849	19.850	1.8265	0.44937	3.5150	771.35	743.91	798.06	8.8696	10.566	19.410	19.410
0.0010000	7.5000E-4	0.060000	293.15	5.5000	5040.0	50.367	48.685	40.546	21.871	20.465	23.595	798.65	772.78	823.85	8.8927	10.579	40.095	40.095
0.0010000	7.5000E-4	0.060000	313.15	5.5000	5040.0	72.095	70.507	61.261	41.913	40.480	43.669	825.22	800.73	849.10	8.9161	10.592	60.799	60.799
0.0010000	7.5000E-4	0.060000	253.15	7.7500	1272.0	-15.086	-15.540	-16.200	-19.660	-19.925	-19.335	1058.4	1002.0	1113.4	12.395	13.721	-16.298	-16.298
0.0010000	7.5000E-4	0.060000	273.15	7.7500	1272.0	5.2314	4.7981	3.9133	0.35077	0.078610	0.68447	1091.9	1039.0	1143.3	12.423	13.751	3.8135	3.8135
0.0010000	7.5000E-4	0.060000	293.15	7.7500	1272.0	25.546	25.133	24.031	20.360	20.082	20.702	1125.6	1075.8	1174.1	12.450	13.777	23.929	23.929
0.0010000	7.5000E-4	0.060000	313.15	7.7500	1272.0	45.858	45.463	44.150	40.369	40.085	40.718	1160.5	1113.4	1206.3	12.477	13.801	44.046	44.046
0.0010000	7.5000E-4	0.060000	253.15	7.7500	3132.0	-7.8862	-9.0023	-10.644	-19.164	-19.814	-18.368	1086.4	1029.9	1141.4	12.397	14.081	-10.885	-10.885
0.0010000	7.5000E-4	0.060000	273.15	7.7500	3132.0	12.887	11.825	9.6305	0.86200	0.19418	1.6808	1120.5	1067.6	1172.0	12.425	14.108	9.3847	9.3847
0.0010000	7.5000E-4	0.060000	293.15	7.7500	3132.0	33.657	32.644	29.917	20.886	20.202	21.724	1154.7	1104.9	1203.2	12.452	14.133	29.666	29.666
0.0010000	7.5000E-4	0.060000	313.15	7.7500	3132.0	54.420	53.454	50.209	40.907	40.209	41.763	1189.8	1142.6	1235.7	12.479	14.155	49.954	49.954
0.0010000	7.5000E-4	0.060000	253.15	7.7500	5040.0	-0.46154	-2.2650	-4.9186	-18.659	-19.699	-17.384	1112.9	1056.3	1168.0	12.400	14.454	-5.3062	-5.3062
0.0010000	7.5000E-4	0.060000	273.15	7.7500	5040.0	20.775	19.061	15.517	1.3834	0.31467	2.6937	1147.4	1094.3	1199.0	12.427	14.479	15.121	15.121
0.0010000	7.5000E-4	0.060000	293.15	7.7500	5040.0	42.002	40.371	35.970	21.422	20.327	22.764	1182.3	1132.4	1230.9	12.453	14.502	35.566	35.566
0.0010000	7.5000E-4	0.060000	313.15	7.7500	5040.0	63.221	61.667	56.436	41.457	40.339	42.827	1217.7	1170.5	1263.6	12.480	14.522	56.024	56.024
0.0010000	7.5000E-4	0.060000	253.15	10.000	1272.0	-16.104	-16.541	-16.771	-19.726	-19.942	-19.461	1453.1	1360.3	1543.4	15.940	17.662	-16.863	-16.863
0.0010000	7.5000E-4	0.060000	273.15	10.000	1272.0	4.1387	3.7197	3.3063	0.28329	0.060674	0.55624	1495.4	1408.6	1579.9	15.971	17.697	3.2125	3.2125
0.0010000	7.5000E-4	0.060000	293.15	10.000	1272.0	24.379	23.978	23.389	20.292	20.063	20.572	1536.3	1454.6	1615.8	16.001	17.728	23.293	23.293
0.0010000	7.5000E-4	0.060000	313.15	10.000	1272.0	44.620	44.234	43.476	40.300	40.066	40.587	1575.2	1498.1	1650.3	16.031	17.761	43.379	43.379
0.0010000	7.5000E-4	0.060000	253.15	10.000	3132.0	-10.406	-11.477	-12.060	-19.326	-19.858	-18.675	1487.2	1394.3	1577.6	15.943	18.019	-12.287	-12.287
0.0010000	7.5000E-4	0.060000	273.15	10.000	3132.0	10.187	9.1622	8.1282	0.69659	0.14948	1.3674	1529.4	1442.5	1614.0	15.974	18.052	7.8975	7.8975
0.0010000	7.5000E-4	0.060000	293.15	10.000	3132.0	30.775	29.795	28.330	20.718	20.156	21.407	1570.2	1488.5	1649.8	16.004	18.083	28.096	28.096
0.0010000	7.5000E-4	0.060000	313.15	10.000	3132.0	51.367	50.424	48.545	40.738	40.162	41.443	1609.3	1532.1	1684.5	16.034	18.114	48.306	48.306
0.0010000	7.5000E-4	0.060000	253.15	10.000	5040.0	-4.5454	-6.2677	-7.2221	-18.918	-19.771	-17.872	1519.6	1426.7	1610.1	15.946	18.390	-7.5869	-7.5869
0.0010000	7.5000E-4	0.060000	273.15	10.000	5040.0	16.401	14.757	13.077	1.1191	0.24095	2.1958	1562.0	1475.0	1646.7	15.977	18.422	12.706	12.706
0.0010000	7.5000E-4	0.060000	293.15	10.000	5040.0	37.346	35.772	33.400	21.153	20.252	22.259	1602.8	1521.0	1682.5	16.007	18.451	33.022	33.022
0.0010000	7.5000E-4	0.060000	313.15	10.000	5040.0	58.292	56.781	53.742	41.185	40.262	42.317	1642.4	1565.1	1717.6	16.036	18.480	53.357	53.357
0.0010000	7.5000E-4	0.090000	253.15	1.0000	1272.0	31.139	30.782	8.4540	-18.085	-19.325	-16.564	165.03	163.84	166.21	1.6810	2.1214	8.1896	8.1896
0.0010000	7.5000E-4	0.090000	273.15	1.0000	1272.0	55.027	54.704	30.477	1.9920	0.73112	3.5379	172.55	171.42	173.68	1.6906	2.1213	30.198	30.198
0.0010000	7.5000E-4	0.090000	293.15	1.0000	1272.0	78.889	78.595	52.511	22.078	20.793	23.652	179.54	178.46	180.61	1.6991	2.1210	52.218	52.218
0.0010000	7.5000E-4	0.090000	313.15	1.0000	1272.0	102.72	102.45	74.551	42.172	40.862	43.778	186.13	185.09	187.16	1.7067	2.1206	74.243	74.243
0.0010000	7.5000E-4	0.090000	253.15	1.0000	3132.0	105.50	104.75	49.983	-15.050	-18.280	-11.091	200.59	199.40	201.78	1.6918	2.6380	49.336	49.336
0.0010000	7.5000E-4	0.090000	273.15	1.0000	3132.0	134.91	134.23	74.840	5.1265	1.8624	9.1288	210.50	209.36	211.64	1.7004	2.6360	74.157	74.157
0.0010000	7.5000E-4	0.090000	293.15	1.0000	3132.0	164.23	163.61	99.729	25.322	22.018	29.374	219.72	218.64	220.81	1.7083	2.6337	99.011	99.011
0.0010000	7.5000E-4	0.090000	313.15	1.0000	3132.0	193.46	192.89	124.63	45.537	42.186	49.647	228.35	227.31	229.40	1.7153	2.6311	123.88	123.88
0.0010000	7.5000E-4	0.090000	253.15	1.0000	5040.0	180.93	179.89	92.058	-11.911	-17.204	-5.4212	243.67	242.48	244.88	1.7021	3.1631	91.022	91.022
0.0010000	7.5000E-4	0.090000	273.15	1.0000	5040.0	215.79	214.84	119.78	8.3766	3.0307	14.931	255.12	253.99	256.27	1.7103	3.1583	118.69	118.69
0.0010000	7.5000E-4	0.090000	293.15	1.0000	5040.0	250.48	249.61	147.54	28.692	23.285	35.322	265.82	264.73	266.92	1.7178	3.1529	146.39	146.39
0.0010000	7.5000E-4	0.090000	313.15	1.0000	5040.0	284.98	284.18	175.29	49.037	43.560	55.751	275.83	274.79	276.89	1.7245	3.1471	174.08	174.08
0.0010000	7.5000E-4	0.090000	253.15	3.2500	1272.0	-3.8006	-4.2802	-10.222	-19.313	-19.817	-18.694	568.04	557.36	578.41	5.2370	6.0536	-10.357	-10.357
0.0010000	7.5000E-4	0.090000	273.15	3.2500	1272.0	17.372	16.924	10.309	0.70347	0.18993	1.3331	594.33	584.29	604.11	5.2578	6.0646	10.170	10.170
0.0010000	7.5000E-4	0.090000	293.15	3.2500	1272.0	38.540	38.120	30.851	20.719	20.197	21.358	619.27	609.79	628.54	5.2789	6.0750	30.707	30.707
0.0010000	7.5000E-4	0.090000	313.15	3.2500	1272.0	59.703	59.307	51.399	40.733	40.204	41.382	642.50	633.50	651.31	5.2998	6.0847	51.250	51.250
0.0010000	7.5000E-4	0.090000	253.15	3.2500	3132.0	19.879	18.732	4.1255	-18.300	-19.525	-16.799	604.94	594.20	615.37	5.2338	6.5823	3.7957	3.7957
0.0010000	7.5000E-4	0.090000	273.15	3.2500	3132.0	42.730	41.666	25.393	1.7400	0.48967	3.2731	634.72	624.62	644.54	5.2546	6.5911	25.051	25.051
0.0010000	7.5000E-4	0.090000	293.15	3.2500	3132.0	65.575	64.582	46.690	21.777	20.505	23.337	662.80	653.27	672.11	5.2757	6.5993	46.337	46.337
0.0010000	7.5000E-4	0.090000	313.15	3.2500	3132.0	88.408	87.476	68.011	41.813	40.521	43.396	688.66	679.61	697.51	5.2966	6.6066	67.646	67.646
0.0010000	7.5000E-4	0.090000	253.15	3.2500	5040.0	44.131	42.341	18.932	-17.235	-19.207	-14.816	642.40	631.61	652.89	5.2343	7.1240	18.403	18.403
0.0010000	7.5000E-4	0.090000	273.15	3.2500	5040.0	68.677	67.023	40.929	2.8304	0.81849	5.2972	674.54	664.39	684.42	5.2540	7.1304	40.381	40.381
0.0010000	7.5000E-4	0.090000	293.15	3.2500	5040.0	93.211	91.672	62.969	22.890	20.844	25.399	705.11	695.53	714.47	5.2743	7.1361	62.402	62.402
0.0010000	7.5000E-4	0.090000	313.15	3.2500	5040.0	117.73	116.28	85.048	42.946	40.871	45.491	733.53	724.44	742.42	5.2945	7.1410	84.462	84.462
0.0010000	7.5000E-4	0.090000	253.15	5.5000	1272.0	-10.219	-10.699	-13.598	-19.549	-19.889	-19.133	1021.9	992.68	1050.1	8.7595	9.9699	-13.708	-13.708
0.0010000	7.5000E-4	0.090000	273.15	5.5000	1272.0	10.464	10.011	6.6875	0.46312	0.11549	0.88934	1062.8	1035.4	1089.3	8.7836	9.9906	6.5749	6.5749
0.0010000	7.5000E-4	0.090000	293.15	5.5000	1272.0	31.144	30.714	26.978	20.474	20.120	20.909	1104.0	1078.1	1129.0	8.8079	10.011	26.863	26.863
0.0010000	7.5000E-4	0.090000	313.15	5.5000	1272.0	51.820	51.412	47.274	40.485	40.124	40.928	1144.2	1119.7	1167.9	8.8324	10.030	47.156	47.156
0.0010000	7.5000E-4	0.090000	253.15	5.5000	3132.0	4.0780	2.9151	-4.2343	-18.894	-19.722	-17.878	1066.6	1037.3	1094.9	8.7595	10.501	-4.5039	-4.5039
0.0010000	7.5000E-4	0.090000	273.15	5.5000	3132.0	25.743	24.649	16.452	1.1370	0.28832	2.1775	1110.9	1083.4	1137.4	8.7837	10.520	16.175	16.175
0.0010000	7.5000E-4	0.090000	293.15	5.5000	3132.0	47.403	46.371	37.155	21.165	20.298	22.229	1154.6	1128.7	1179.7	8.8080	10.538	36.871	36.871
0.0010000	7.5000E-4	0.090000	313.15	5.5000	3132.0	69.056	68.077	57.873	41.192	40.308	42.276	1197.2	1172.6	1220.9	8.8327	10.555	57.582	57.582
0.0010000	7.5000E-4	0.090000	253.15	5.5000	5040.0	18.746	16.901	5.4093	-18.226	-19.544	-16.610	1109.9	1080.6	1138.3	8.7588	11.047	4.9758	4.9758
0.0010000	7.5000E-4	0.090000	273.15	5.5000	5040.0	41.403	39.673	26.491	1.8246	0.47372	3.4809	1156.9	1129.3	1183.5	8.7825	11.064	26.045	26.045
0.0010000	7.5000E-4	0.090000	293.15	5.5000	5040.0	64.053	62.423	47.601	21.871	20.490	23.566	1203.2	1177.3	1228.4	8.8068	11.080	47.145	47.145
0.0010000	7.5000E-4	0.090000	313.15	5.5000	5040.0	86.693	85.150	68.737	41.915	40.504	43.645	1248.3	1223.7	1272.2	8.8317	11.095	68.269	68.269
0.0010000	7.5000E-4	0.090000	253.15	7.7500	1272.0	-12.936	-13.405	-15.046	-19.662	-19.921	-19.344	1532.5	1475.7	1587.2	12.272	13.916	-15.145	-15.145
0.0010000	7.5000E-4	0.090000	273.15	7.7500	1272.0	7.5426	7.0977	5.1430	0.34921	0.082529	0.67619	1583.1	1530.0	1634.4	12.300	13.944	5.0418	5.0418
0.0010000	7.5000E-4	0.090000	293.15	7.7500	1272.0	28.017	27.594	25.334	20.359	20.086	20.694	1637.1	1587.1	1685.5	12.327	13.972	25.231	25.231
0.0010000	7.5000E-4	0.090000	313.15	7.7500	1272.0	48.490	48.086	45.530	40.368	40.089	40.710	1690.1	1642.7	1735.8	12.355	14.000	45.425	45.425
0.0010000	7.5000E-4	0.090000	253.15	7.7500	3132.0	-2.6212	-3.7572	-7.8147	-19.169	-19.805	-18.389	1585.5	1528.7	1640.4	12.274	14.445	-8.0588	-8.0588
0.0010000	7.5000E-4	0.090000	273.15	7.7500	3132.0	18.547	17.471	12.639	0.85785	0.20378	1.6598	1640.4	1587.2	1691.8	12.302	14.473	12.390	12.390
0.0010000	7.5000E-4	0.090000	293.15	7.7500	3132.0	39.712	38.689	33.107	20.882	20.212	21.704	1695.0	1644.9	1743.4	12.329	14.500	32.852	32.852
0.0010000	7.5000E-4	0.090000	313.15	7.7500	3132.0	60.872	59.896	53.584	40.905	40.220	41.744	1749.6	1702.2	1795.4	12.357	14.526	53.325	53.325
0.0010000	7.5000E-4	0.090000	253.15	7.7500	5040.0	7.9604	6.1517	-0.37916	-18.667	-19.685	-17.418	1635.9	1579.0	1690.9	12.275	14.993	-0.77156	-0.77156
0.0010000	7.5000E-4	0.090000	273.15	7.7500	5040.0	29.827	28.117	20.335	1.3767	0.32998	2.6600	1693.4	1640.1	1744.9	12.303	15.019	19.934	19.934
0.0010000	7.5000E-4	0.090000	293.15	7.7500	5040.0	51.690	50.067	41.074	21.416	20.344	22.731	1750.5	1700.2	1798.9	12.330	15.044	40.665	40.665
0.0010000	7.5000E-4	0.090000	313.15	7.7500	5040.0	73.545	71.999	61.831	41.452	40.356	42.796	1807.3	1759.8	1853.2	12.357	15.068	61.414	61.414
0.0010000	7.5000E-4	0.090000	253.15	10.000	1272.0	-14.444	-14.898	-15.858	-19.728	-19.940	-19.469	2087.4	1994.1	2177.6	15.779	17.907	-15.952	-15.952
0.0010000	7.5000E-4	0.090000	273.15	10.000	1272.0	5.9208	5.4878	4.2734	0.28111	0.063342	0.54811	2157.6	2070.2	2242.0	15.811	17.943	4.1783	4.1783
0.0010000	7.5000E-4	0.090000	293.15	10.000	1272.0	26.284	25.870	24.411	20.290	20.066	20.564	2223.9	2141.7	2303.3	15.842	17.979	24.315	24.315
0.0010000	7.5000E-4	0.090000	313.15	10.000	1272.0	46.646	46.249	44.554	40.298	40.069	40.579	2286.7	2209.0	2361.7	15.873	18.014	44.456	44.456
0.0010000	7.5000E-4	0.090000	253.15	10.000	3132.0	-6.3383	-7.4406	-9.8241	-19.333	-19.852	-18.696	2151.6	2058.1	2241.9	15.782	18.437	-10.054	-10.054
0.0010000	7.5000E-4	0.090000	273.15	10.000	3132.0	14.555	13.505	10.496	0.69105	0.15598	1.3471	2223.2	2135.7	2307.7	15.814	18.473	10.263	10.263
0.0010000	7.5000E-4	0.090000	293.15	10.000	3132.0	35.447	34.444	30.835	20.713	20.163	21.386	2289.4	2207.1	2368.9	15.845	18.507	30.597	30.597
0.0010000	7.5000E-4	0.090000	313.15	10.000	3132.0	56.335	55.376	51.185	40.733	40.170	41.423	2353.0	2275.2	2428.1	15.875	18.541	50.943	50.943
0.0010000	7.5000E-4	0.090000	253.15	10.000	5040.0	1.9705	0.21405	-3.6324	-18.928	-19.761	-17.906	2212.4	2118.8	2302.8	15.784	18.985	-4.0019	-4.0019
0.0010000	7.5000E-4	0.090000	273.15	10.000	5040.0	23.400	21.730	16.875	1.1099	0.25130	2.1626	2284.9	2197.3	2369.5	15.816	19.019	16.499	16.499
0.0010000	7.5000E-4	0.090000	293.15	10.000	5040.0	44.828	43.235	37.413	21.145	20.263	22.226	2352.2	2269.8	2431.8	15.847	19.052	37.030	37.030
0.0010000	7.5000E-4	0.090000	313.15	10.000	5040.0	66.251	64.727	57.969	41.177	40.274	42.284	2417.5	2339.7	2492.7	15.877	19.084	57.580	57.580
0.0010000	0.0010000	0.030000	253.15	1.0000	1272.0	-2.1014	-2.7141	-7.5972	-17.838	-19.269	-16.021	35.656	34.526	36.794	1.6679	1.8586	-7.8216	-7.8216
0.0010000	0.0010000	0.030000	273.15	1.0000	1272.0	19.089	18.550	12.982	2.2284	0.78427	4.0629	37.536	36.464	38.618	1.6768	1.8581	12.745	12.745
0.0010000	0.0010000	0.030000	293.15	1.0000	1272.0	40.297	39.818	33.598	22.302	20.843	24.156	39.342	38.319	40.375	1.6848	1.8578	33.349	33.349
